frame_number,track_id,car_bbox,car_bbox_score,license_plate_bbox,license_plate_bbox_score,license_plate_number,license_text_score
2692,62.0,[649.8992919921875 1684.6356201171875 1469.283935546875 2151.861572265625],0.9088255763053894,[278.8138427734375 409.4952087402344 507.9719543457031 467.0],0.43784382939338684,LL61PZS,0.2562207017008227
2693,86.0,[933.9411010742188 1095.892822265625 1636.3563232421875 1765.434814453125],0.8542373180389404,[242.1291961669922 472.7655334472656 425.8851013183594 535.7379760742188],0.6240178942680359,NL64OGX,0.49376218052483417
2708,86.0,[885.6873779296875 1124.4959716796875 1624.388671875 1804.648193359375],0.8532785773277283,[272.9825439453125 487.3287353515625 460.60052490234375 548.9989624023438],0.6116070747375488,NL64OGX,0.5174970032265577
2711,86.0,[882.217529296875 1133.5404052734375 1626.42236328125 1822.257080078125],0.8783491849899292,[271.3011169433594 489.6845397949219 458.9882507324219 548.0135498046875],0.6166961193084717,NL64OGX,0.34320178015853614
2712,86.0,[880.0342407226562 1134.8582763671875 1622.9139404296875 1828.091552734375],0.8734304904937744,[272.279296875 491.6526184082031 459.8446044921875 552.1783447265625],0.6390955448150635,ML64OGY,0.3764117192010921
2713,86.0,[879.2769165039062 1135.04345703125 1621.86279296875 1829.75341796875],0.8725146651268005,[272.5540466308594 491.2775573730469 461.1556701660156 551.3550415039062],0.6480953693389893,ML64UGY,0.09855813864144608
2714,86.0,[878.9642333984375 1137.0931396484375 1622.4339599609375 1831.034423828125],0.868331253528595,[273.108154296875 490.1593322753906 459.5116271972656 552.5045166015625],0.6450684070587158,KL64OGY,0.456004780418264
2715,86.0,[878.9096069335938 1138.24755859375 1624.01513671875 1834.2911376953125],0.848372757434845,[275.943115234375 492.09149169921875 457.6964111328125 554.7843627929688],0.6514908671379089,ML64OCX,0.10638050819632693
2716,86.0,[883.817626953125 1139.8531494140625 1623.7508544921875 1836.1939697265625],0.8351001739501953,[267.0172424316406 496.2694396972656 452.8704528808594 557.2667846679688],0.643330991268158,ML64OGY,0.4421882272136255
2717,86.0,[878.8714599609375 1141.851318359375 1621.091796875 1838.6256103515625],0.8517457246780396,[269.57757568359375 498.48431396484375 456.5622863769531 558.6865234375],0.612430989742279,NL64OGX,0.7511250384682284
2718,86.0,[878.16943359375 1145.128173828125 1618.46435546875 1841.92578125],0.83528733253479,[265.89776611328125 498.63232421875 455.9122619628906 559.3797607421875],0.6324254870414734,NL64OGX,0.5919606481518002
2720,86.0,[875.8589477539062 1149.9671630859375 1611.4407958984375 1841.82666015625],0.8363480567932129,[270.83782958984375 501.46160888671875 456.72344970703125 558.3300170898438],0.6637561917304993,NL64OGX,0.2381425083648223
2721,86.0,[872.5311279296875 1152.8450927734375 1608.7923583984375 1847.6412353515625],0.8575029969215393,[270.9120788574219 500.24822998046875 459.0321350097656 558.6875],0.6437605023384094,NL64OGX,0.4440467947126177
2722,86.0,[869.226318359375 1157.0064697265625 1607.8511962890625 1852.90185546875],0.8670603632926941,[271.0155334472656 494.3017272949219 458.803466796875 557.2996215820312],0.5837231874465942,NL64OGX,0.5622631194465456
2723,86.0,[866.1914672851562 1157.767822265625 1604.214111328125 1859.2333984375],0.865114688873291,[271.2669677734375 497.9483642578125 460.27911376953125 561.1195068359375],0.6063787341117859,NL64OGX,0.686797726341823
2724,86.0,[864.2793579101562 1161.7230224609375 1610.254150390625 1860.8443603515625],0.8515849113464355,[270.9490661621094 500.16900634765625 463.18585205078125 560.3684692382812],0.6365907788276672,KL64OGX,0.4231429220328847
2726,86.0,[866.1551513671875 1164.39794921875 1605.2708740234375 1866.068359375],0.8632418513298035,[271.0906677246094 501.9279479980469 460.12860107421875 561.5545654296875],0.6159441471099854,HL64OGX,0.37837396781868077
2727,86.0,[861.3662109375 1166.4554443359375 1600.0487060546875 1869.8048095703125],0.8841012120246887,[273.16253662109375 503.1750183105469 460.0706787109375 562.7154541015625],0.6082841157913208,NL64OGX,0.5445197921863267
2729,86.0,[881.4472045898438 1171.2071533203125 1600.18408203125 1875.6832275390625],0.8826377987861633,[251.12493896484375 506.3590087890625 441.2633056640625 561.3493041992188],0.6362290978431702,NL65OGX,0.13930903145386173
2732,86.0,[876.4713745117188 1177.59033203125 1600.9288330078125 1880.978515625],0.8768101930618286,[250.3393096923828 507.3868408203125 443.9022521972656 562.9926147460938],0.6351017355918884,NL64OGX,0.5450540909151055
2734,73.0,[2401.8251953125 1668.218994140625 3161.12158203125 2142.418701171875],0.8933296799659729,[277.3458251953125 404.6583251953125 496.5703430175781 465.7225036621094],0.5299645066261292,OR05VKJ,0.21150919281049813
2735,73.0,[2401.86962890625 1670.7691650390625 3163.597412109375 2143.276611328125],0.8942718505859375,[279.8200378417969 405.361572265625 498.535400390625 471.89239501953125],0.5031914710998535,OR05VKJ,0.24498187129052168
2736,73.0,[2404.2939453125 1674.2115478515625 3168.15966796875 2142.4560546875],0.893097996711731,[275.4627990722656 404.5474853515625 496.1080322265625 468.0],0.53990238904953,OF05VKJ,0.2575318402537245
2737,73.0,[2404.93310546875 1674.4913330078125 3169.375732421875 2140.92529296875],0.8938239216804504,[275.63946533203125 404.9082336425781 495.7027587890625 466.0],0.4960108697414398,OF05VKJ,0.2575318402537245
2738,73.0,[2406.260986328125 1679.0535888671875 3172.748291015625 2142.66015625],0.8913595676422119,[278.23101806640625 404.3510437011719 495.7574768066406 463.0],0.5428205728530884,OR05WKJ,0.2498063804276032
2739,73.0,[2408.090576171875 1682.3902587890625 3172.535400390625 2150.14892578125],0.9016973972320557,[285.3380126953125 405.8409729003906 495.28167724609375 468.0],0.5374653339385986,OF05VKJ,0.4700079406770309
2740,73.0,[2408.7373046875 1685.6884765625 3173.42578125 2153.1552734375],0.9090783596038818,[288.3713073730469 408.6778869628906 495.5987548828125 468.0],0.5081076622009277,OF05VKJ,0.49138661063330186
2741,86.0,[839.1154174804688 1200.517578125 1585.7701416015625 1912.23046875],0.895226776599884,[274.7248840332031 512.0859375 466.51629638671875 571.775146484375],0.6352473497390747,NL64OCX,0.2058333473455302
2745,86.0,[822.7918701171875 1206.9390869140625 1589.284423828125 1925.1973876953125],0.8604496717453003,[284.2499694824219 514.6414184570312 480.55352783203125 576.4134521484375],0.582368016242981,IL61OGX,0.1774949042804286
2746,86.0,[821.0469360351562 1208.3160400390625 1595.34326171875 1929.1014404296875],0.8973967432975769,[284.796875 513.5257568359375 480.4522705078125 577.235107421875],0.61339271068573,NL64OGX,0.6308480540454904
2748,86.0,[815.6845092773438 1211.5928955078125 1595.0233154296875 1936.4217529296875],0.8987652063369751,[287.81646728515625 518.6061401367188 485.2159729003906 581.8087768554688],0.6210514307022095,NL64OGX,0.1645808583825687
2749,86.0,[814.9353637695312 1211.78857421875 1595.6485595703125 1937.113525390625],0.8992606401443481,[288.5500793457031 518.9708251953125 485.5689697265625 584.195556640625],0.6257242560386658,NL64OGX,0.2660783298473842
2750,86.0,[810.417236328125 1214.8048095703125 1592.45849609375 1942.108642578125],0.8779481053352356,[290.88250732421875 517.8512573242188 488.1403503417969 582.2802124023438],0.621583878993988,NL64OGX,0.680230363552377
2751,86.0,[805.63427734375 1216.591796875 1593.6328125 1947.753173828125],0.8630169630050659,[293.9649658203125 520.96240234375 491.7214050292969 585.5624389648438],0.6407372951507568,ML64OGX,0.31595326914061367
2752,86.0,[802.2556762695312 1221.150146484375 1589.8948974609375 1955.0628662109375],0.8722507953643799,[294.6339416503906 521.7652587890625 493.1601867675781 584.4793701171875],0.6557862758636475,NL64OGX,0.2781534052382914
2753,86.0,[797.1170043945312 1223.095458984375 1586.7401123046875 1960.33056640625],0.8834235072135925,[297.6999816894531 523.529296875 496.509765625 585.6792602539062],0.6492868065834045,NL64OGX,0.23506214402074502
2754,86.0,[792.777587890625 1225.7681884765625 1583.9266357421875 1964.1851806640625],0.9051498174667358,[300.7892761230469 520.820556640625 500.87567138671875 586.9802856445312],0.6364659070968628,NL64OGY,0.5109691844046772
2755,86.0,[791.363525390625 1226.3143310546875 1583.0396728515625 1964.7332763671875],0.9057188034057617,[302.9135437011719 523.3199462890625 503.3917541503906 586.4166259765625],0.6277672052383423,NL64OCX,0.24773346474033206
2756,86.0,[790.2014770507812 1228.278564453125 1578.80908203125 1969.2244873046875],0.9071301221847534,[302.36676025390625 521.36474609375 500.9150695800781 587.83837890625],0.6295717358589172,NL64OGX,0.687360238093736
2757,86.0,[790.386962890625 1231.08935546875 1575.8055419921875 1974.3076171875],0.904766321182251,[299.71417236328125 522.9349365234375 499.8151550292969 588.3626098632812],0.6343535780906677,NL64OGY,0.40951931175764467
2758,86.0,[790.943603515625 1233.74365234375 1570.4232177734375 1977.0230712890625],0.9128645658493042,[299.26300048828125 523.38232421875 499.8420715332031 589.3074340820312],0.6534562706947327,NL64OGY,0.6786692880376637
2759,86.0,[789.7507934570312 1236.268798828125 1564.4771728515625 1980.998291015625],0.9154097437858582,[302.3050842285156 527.3237915039062 498.77276611328125 590.5911865234375],0.6261916160583496,NL64OGY,0.45215861213487357
2763,80.0,[2216.248046875 1319.10107421875 2885.048095703125 1884.1646728515625],0.8884719014167786,[236.09385681152344 412.2040100097656 428.4580993652344 465.10980224609375],0.5566806197166443,LP14LJO,0.4277010217256074
2764,80.0,[2218.381591796875 1321.447021484375 2885.326171875 1886.74560546875],0.8909122347831726,[234.40899658203125 411.83416748046875 428.70880126953125 467.0977783203125],0.5458751320838928,LP14LJI,0.27994925106958096
2764,86.0,[789.7173461914062 1246.3565673828125 1560.2830810546875 1990.69873046875],0.8789238929748535,[291.0042419433594 536.025634765625 493.3088684082031 595.034423828125],0.6239166259765625,RL64OGX,0.10229548652361134
2765,80.0,[2218.325927734375 1322.4744873046875 2885.416259765625 1891.322998046875],0.882445752620697,[236.51414489746094 413.8009948730469 430.4989318847656 468.6005859375],0.5827745199203491,LP14LJI,0.23975453517436124
2766,80.0,[2220.0009765625 1323.767333984375 2886.13671875 1896.46728515625],0.8858398795127869,[236.62588500976562 415.11334228515625 431.081298828125 469.7618408203125],0.5876460671424866,LP14LJI,0.32740432594424534
2767,80.0,[2220.543212890625 1323.5238037109375 2886.290771484375 1897.4549560546875],0.8859264254570007,[236.57080078125 416.2167663574219 431.2831726074219 471.0229187011719],0.5832679271697998,LP14LJA,0.35491755118672896
2769,80.0,[2215.07275390625 1327.2926025390625 2889.4765625 1904.572998046875],0.8877795934677124,[243.6427001953125 417.14215087890625 438.1530456542969 471.733154296875],0.6039938926696777,LP14LJA,0.5261950329860571
2769,86.0,[786.4771728515625 1258.9630126953125 1555.50390625 2012.928955078125],0.865070641040802,[287.7071228027344 540.0884399414062 491.2444152832031 599.4911499023438],0.6110542416572571,NL64OGX,0.44553561506632283
2770,86.0,[796.1126098632812 1262.399169921875 1557.4327392578125 2014.966796875],0.8649060726165771,[276.5274658203125 538.8040161132812 478.76116943359375 598.6124877929688],0.6363442540168762,NL64OGX,0.4785056851757416
2771,80.0,[2219.6494140625 1330.4593505859375 2893.96484375 1910.28857421875],0.8858981132507324,[241.80398559570312 418.57159423828125 437.4804382324219 475.06072998046875],0.6286088228225708,IP14LJA,0.2710154868869231
2771,86.0,[785.5057373046875 1266.66162109375 1555.3675537109375 2018.1962890625],0.8768725991249084,[286.0121765136719 539.7122802734375 490.0550842285156 599.5850830078125],0.6022007465362549,NL64OGX,0.49079820196928703
2772,80.0,[2217.14794921875 1332.8060302734375 2892.99072265625 1913.0443115234375],0.8826568126678467,[244.80563354492188 420.2442932128906 442.60626220703125 476.1863708496094],0.6099939942359924,LP14LJA,0.26306086389027383
2772,86.0,[777.011962890625 1270.0693359375 1555.2384033203125 2021.06201171875],0.8743107914924622,[294.4051513671875 539.8318481445312 496.0595397949219 600.3983764648438],0.6210267543792725,NL64OGX,0.3649027382417635
2773,80.0,[2216.423095703125 1333.2313232421875 2892.633056640625 1913.1357421875],0.8826829195022583,[246.48013305664062 418.1485595703125 437.8338928222656 470.60113525390625],0.6163220405578613,LP14LJA,0.5285355182102434
2773,86.0,[773.7932739257812 1271.289794921875 1554.933349609375 2021.558349609375],0.8730772137641907,[300.3367614746094 536.698974609375 500.3766784667969 599.7788696289062],0.6322457194328308,NL64OGX,0.4233856923654699
2775,86.0,[767.9187622070312 1276.81787109375 1550.663818359375 2026.75927734375],0.8607258796691895,[299.9732971191406 541.5558471679688 504.4858093261719 601.8462524414062],0.639668345451355,NL64JGX,0.5342047754467326
2777,80.0,[2218.670654296875 1343.5931396484375 2898.870361328125 1925.249755859375],0.8838289380073547,[248.77967834472656 419.49359130859375 443.9315490722656 474.3089599609375],0.6110957860946655,LP14LJA,0.7634865035342352
2777,86.0,[761.934326171875 1282.1004638671875 1544.986572265625 2032.2176513671875],0.8693450689315796,[305.0274963378906 542.69580078125 507.3988037109375 602.6434326171875],0.653803288936615,NL66OGX,0.3680599015673271
2778,86.0,[760.8079833984375 1286.5577392578125 1544.7823486328125 2037.90576171875],0.8810398578643799,[304.6971130371094 542.8767700195312 507.27630615234375 602.857421875],0.6605308651924133,NL60OGX,0.5262815414193869
2780,86.0,[758.6975708007812 1289.5626220703125 1547.183349609375 2042.073974609375],0.8657060861587524,[302.01123046875 542.7022705078125 507.51513671875 604.0223999023438],0.653916597366333,NL64OGY,0.31074845294500303
2781,86.0,[755.536376953125 1292.40869140625 1545.810791015625 2044.98828125],0.8459216952323914,[302.2881164550781 544.1265258789062 509.38848876953125 604.9415893554688],0.6536802649497986,NL64OGY,0.23664174559946508
2784,80.0,[2224.392578125 1357.4393310546875 2901.07275390625 1946.3787841796875],0.8755531311035156,[251.53506469726562 423.0851135253906 447.3924865722656 481.6019592285156],0.6003924012184143,LP14LJA,0.49049776607817114
2784,86.0,[745.618408203125 1301.8919677734375 1548.0250244140625 2057.4384765625],0.8817578554153442,[309.2474365234375 547.9270629882812 514.6912841796875 609.5601806640625],0.6566125154495239,NL66CCY,0.11760085690835113
2785,80.0,[2226.982421875 1357.437255859375 2901.98388671875 1946.5128173828125],0.8757766485214233,[248.2450714111328 421.3433532714844 443.1997985839844 476.5637512207031],0.6305616497993469,LP14LJA,0.40330292527418643
2785,86.0,[744.1995239257812 1302.5860595703125 1545.87060546875 2058.635498046875],0.8811451196670532,[309.1114196777344 547.7001342773438 515.6551513671875 609.37255859375],0.6560303568840027,NL64CCY,0.21486217816388042
2786,86.0,[742.2677612304688 1304.4840087890625 1543.10107421875 2061.455078125],0.8869423866271973,[308.1510314941406 549.3377075195312 515.6524658203125 610.7559204101562],0.6843981742858887,NL64CGY,0.39519648789305506
2787,86.0,[741.6868286132812 1306.0390625 1540.9013671875 2066.709228515625],0.8920911550521851,[310.8774108886719 549.77734375 516.3642578125 610.6500244140625],0.6708431243896484,NL63OGX,0.2346772499974053
2788,86.0,[738.4298095703125 1309.835205078125 1538.2498779296875 2072.174072265625],0.8979975581169128,[312.3712158203125 551.629150390625 517.9517822265625 612.5717163085938],0.673765242099762,NL64OGX,0.48141403005675665
2789,80.0,[2237.94873046875 1370.333984375 2908.97412109375 1956.205322265625],0.873576819896698,[244.1871795654297 420.34600830078125 438.1831970214844 475.0929260253906],0.6877518892288208,LP14LJA,0.27838748541931196
2789,86.0,[736.564453125 1313.371826171875 1537.162841796875 2078.192138671875],0.8957220315933228,[311.2906188964844 552.657470703125 518.5330200195312 614.4588012695312],0.6621885299682617,NL64OGX,0.5611391575565938
2790,80.0,[2239.62158203125 1372.005859375 2913.12744140625 1958.1483154296875],0.8769358396530151,[243.3587188720703 421.60345458984375 437.4198303222656 475.2943115234375],0.6784141063690186,LP14LJA,0.5149750823668257
2790,86.0,[735.3311157226562 1315.9560546875 1536.2962646484375 2082.194091796875],0.8969664573669434,[309.0881652832031 554.484130859375 517.606201171875 615.8772583007812],0.664429783821106,NL64OGX,0.49256917239250547
2791,86.0,[734.7803955078125 1316.630126953125 1536.0213623046875 2082.918212890625],0.8966540098190308,[311.4303283691406 553.369140625 518.5703735351562 615.2451171875],0.6649299263954163,NL64OGX,0.29070361925311294
2792,86.0,[733.9324340820312 1317.8240966796875 1535.5113525390625 2088.678955078125],0.9054256081581116,[309.2183532714844 556.1691284179688 518.529541015625 617.7880859375],0.6560953259468079,NL64OGY,0.1384209873215742
2794,86.0,[731.45849609375 1322.4566650390625 1535.3717041015625 2094.302978515625],0.9027910232543945,[311.6397399902344 557.8263549804688 516.8705444335938 618.8807373046875],0.6492273211479187,NL64OGX,0.4215877125469273
2795,80.0,[2220.184814453125 1379.8746337890625 2922.689453125 1970.6871337890625],0.8851541876792908,[266.1752014160156 426.75469970703125 465.039306640625 481.821044921875],0.6065493226051331,LP14LJA,0.5854474249188709
2795,86.0,[729.4651489257812 1324.546142578125 1533.783447265625 2100.29150390625],0.9086804389953613,[309.2615661621094 560.5078125 518.5851440429688 622.04736328125],0.6514668464660645,NL66OGY,0.2491551847736587
2796,86.0,[726.3261108398438 1325.182861328125 1532.2664794921875 2106.750244140625],0.9216484427452087,[312.83270263671875 563.515380859375 519.4661865234375 624.663330078125],0.6453683376312256,NL64OCY,0.13008563341989401
2797,86.0,[725.453125 1325.0789794921875 1532.029296875 2108.21923828125],0.9205871224403381,[311.1062927246094 563.9563598632812 520.726318359375 625.4915771484375],0.6383599042892456,NL64OCY,0.18593251575862857
2798,86.0,[723.5614624023438 1327.4788818359375 1531.253173828125 2111.06787109375],0.9197863340377808,[308.2308349609375 565.3112182617188 521.8717041015625 626.7462158203125],0.6504627466201782,NL64OGY,0.26864574657988577
2800,86.0,[717.851318359375 1334.7259521484375 1530.2860107421875 2120.07080078125],0.9153860807418823,[314.1179504394531 565.7374877929688 525.0007934570312 627.5728149414062],0.652752161026001,NL64OGX,0.15994903903705307
2801,86.0,[713.058349609375 1338.5982666015625 1528.6368408203125 2124.80126953125],0.9134944677352905,[314.69281005859375 566.7640991210938 527.7509155273438 629.1454467773438],0.6431673765182495,NL61OGX,0.2725185234230899
2802,80.0,[2240.5283203125 1391.9368896484375 2932.775146484375 1988.1634521484375],0.8888902068138123,[252.90582275390625 431.3719482421875 452.5353088378906 485.9649353027344],0.6408849358558655,LP14LJA,0.4673792982294767
2803,80.0,[2240.21875 1392.7783203125 2934.8623046875 1989.722900390625],0.8893136978149414,[253.07278442382812 428.39739990234375 452.091064453125 484.1305847167969],0.5926681160926819,LP14LJA,0.45436739525792275
2803,86.0,[708.2659912109375 1343.215087890625 1529.80859375 2130.445068359375],0.9224666357040405,[318.3197937011719 566.4253540039062 531.7901611328125 630.2772216796875],0.6413977742195129,NL64OGX,0.16911027206027415
2804,86.0,[706.5671997070312 1347.8797607421875 1529.3529052734375 2131.050537109375],0.9199762940406799,[316.32794189453125 566.2967529296875 532.1858520507812 630.0667114257812],0.6218394637107849,NL64OGY,0.22836356520352474
2805,80.0,[2244.94482421875 1396.0269775390625 2940.894287109375 1997.26220703125],0.8929294943809509,[251.0735626220703 430.79461669921875 453.1767272949219 489.61468505859375],0.5850486159324646,LP14LJA,0.6634553007677636
2805,86.0,[704.4937133789062 1351.3125 1529.1715087890625 2133.494384765625],0.9199450016021729,[316.6407775878906 565.2706909179688 532.6243286132812 629.0333251953125],0.64340740442276,NL61OGX,0.24487688006330333
2808,86.0,[694.439208984375 1360.4365234375 1536.4227294921875 2140.200439453125],0.9167850613594055,[322.00567626953125 568.4866333007812 538.2684326171875 633.9966430664062],0.6180979013442993,NL63OGX,0.2733573000808653
2809,86.0,[693.8096923828125 1360.8115234375 1538.1241455078125 2140.528564453125],0.9173949360847473,[323.0960998535156 567.238525390625 539.5147094726562 633.5910034179688],0.6159775257110596,NL64OGX,0.21369383254423593
2810,80.0,[2252.94091796875 1404.946533203125 2949.307373046875 2013.395751953125],0.8882500529289246,[247.99754333496094 436.6167907714844 451.0916748046875 492.72491455078125],0.5864940285682678,LP14LJA,0.4553792535863743
2811,80.0,[2255.9072265625 1409.3447265625 2951.105712890625 2016.7242431640625],0.8847306966781616,[246.1705322265625 433.121826171875 448.6849365234375 488.08917236328125],0.5958152413368225,LP14LJA,0.4119059071466611
2812,80.0,[2257.319091796875 1412.788330078125 2950.551513671875 2019.8714599609375],0.8869770765304565,[245.2061767578125 432.5068359375 447.2025146484375 487.9319152832031],0.5793084502220154,LP14LJA,0.7469225223139163
2813,86.0,[688.8267822265625 1374.258056640625 1534.8939208984375 2144.26318359375],0.917107105255127,[316.799560546875 568.8772583007812 539.2664794921875 637.8724365234375],0.6358107328414917,NL66OGX,0.20495509027523692
2816,80.0,[2247.8984375 1419.583740234375 2956.64404296875 2024.7169189453125],0.8760603666305542,[259.53204345703125 435.5127258300781 460.8570861816406 491.1084899902344],0.6062341928482056,LP14LJA,0.42129172873293375
2817,80.0,[2251.50634765625 1422.496337890625 2958.299072265625 2027.6357421875],0.8764276504516602,[257.58099365234375 435.63165283203125 458.7637634277344 491.97698974609375],0.6210559010505676,LP14LJA,0.2745139652298028
2819,80.0,[2259.80517578125 1424.9515380859375 2965.298828125 2034.9698486328125],0.8669070601463318,[251.15931701660156 439.29412841796875 455.1271667480469 498.0831604003906],0.6007907390594482,LP14LJA,0.575664907571546
2820,86.0,[681.0135498046875 1394.5694580078125 1537.0709228515625 2134.426513671875],0.9136589765548706,[312.95062255859375 576.7733764648438 536.6800537109375 641.9322509765625],0.6531586647033691,NL64OGX,0.18072455203323112
2822,86.0,[677.16015625 1395.8367919921875 1533.4237060546875 2134.789306640625],0.9206969738006592,[314.1448669433594 575.4249267578125 537.5537719726562 649.1812133789062],0.6374269723892212,NL60OGX,0.09435054323389033
2823,80.0,[2260.699951171875 1432.8778076171875 2970.405029296875 2045.9781494140625],0.8768548369407654,[254.56739807128906 439.51348876953125 458.4579772949219 497.9222412109375],0.6221938729286194,LP14LJA,0.3027537497287323
2823,86.0,[674.3377075195312 1398.1055908203125 1540.25244140625 2133.724609375],0.9205416440963745,[317.0802917480469 580.8572998046875 541.4292602539062 652.0612182617188],0.6353256106376648,NL64OGX,0.15947588948622965
2824,80.0,[2265.36572265625 1436.4901123046875 2972.5634765625 2050.40966796875],0.8683105111122131,[249.58238220214844 439.6393127441406 455.7016296386719 496.9977111816406],0.6304437518119812,LP14LJA,0.5602922750433044
2825,80.0,[2266.142822265625 1439.634033203125 2977.125 2056.11865234375],0.8758857250213623,[250.58016967773438 441.64300537109375 456.3750915527344 498.4277648925781],0.5871360898017883,LP14LJA,0.744599676389592
2826,80.0,[2265.886474609375 1443.1915283203125 2979.58642578125 2061.2919921875],0.8768599629402161,[252.09677124023438 437.7757263183594 457.26971435546875 497.96307373046875],0.5833452939987183,LP14LJA,0.7514004301059566
2827,80.0,[2265.70458984375 1443.9327392578125 2980.04931640625 2062.411865234375],0.876822292804718,[252.17803955078125 437.035888671875 457.6489562988281 498.4308166503906],0.5940327644348145,LP14LJA,0.638359763906824
2828,80.0,[2266.609619140625 1446.4339599609375 2981.947265625 2064.824462890625],0.8812682032585144,[252.11795043945312 437.7109680175781 458.653076171875 498.4752197265625],0.6060426831245422,LP14LJA,0.5402568740172248
2829,80.0,[2263.93408203125 1447.9754638671875 2982.093017578125 2067.43701171875],0.8795533180236816,[255.5841522216797 440.6855163574219 462.9063720703125 500.37335205078125],0.6013664603233337,LP14LJA,0.5213435336221186
2830,86.0,[659.0360717773438 1416.9825439453125 1530.3525390625 2140.767333984375],0.910753071308136,[319.01348876953125 592.1254272460938 546.55078125 659.4586181640625],0.6238345503807068,NL64OGX,0.31940300991078097
2831,80.0,[2264.379150390625 1451.8330078125 2985.338134765625 2074.703125],0.8971021175384521,[257.0372314453125 442.2791748046875 464.4363708496094 502.8125305175781],0.5862876772880554,LP14LJA,0.42826730497531396
2832,80.0,[2268.82373046875 1454.003173828125 2985.268310546875 2077.184326171875],0.8890851140022278,[255.49725341796875 445.8157043457031 464.5842590332031 503.09326171875],0.5943123698234558,LP14LJA,0.38130930063817786
2833,80.0,[2270.339111328125 1454.19140625 2984.95263671875 2077.696533203125],0.8893365263938904,[252.4978790283203 443.1136474609375 460.17706298828125 500.09271240234375],0.5998309254646301,LP14LJA,0.37569551216975966
2834,80.0,[2267.253173828125 1459.58544921875 2986.663330078125 2077.19775390625],0.8931188583374023,[257.4073486328125 444.1241149902344 465.3602600097656 501.0503845214844],0.5890804529190063,LP14LJA,0.36765028329113947
2835,80.0,[2266.0078125 1464.5478515625 2984.40869140625 2078.286865234375],0.8949134349822998,[260.6370849609375 439.6958312988281 465.6827087402344 495.99847412109375],0.6068756580352783,LP14LJA,0.6061103808765997
2836,80.0,[2265.556640625 1467.003662109375 2987.735595703125 2082.2158203125],0.9076153635978699,[262.2636413574219 439.7340393066406 468.23114013671875 496.49615478515625],0.6025000810623169,LP14LJA,0.5656051736639467
2836,86.0,[641.9544067382812 1432.8875732421875 1524.538818359375 2145.139404296875],0.8831000328063965,[325.59295654296875 594.826416015625 556.9073486328125 670.325927734375],0.6058609485626221,NL64OCY,0.2837015606077838
2837,80.0,[2265.366455078125 1469.7247314453125 2989.81591796875 2086.297119140625],0.9049158692359924,[263.28271484375 440.4403381347656 469.51446533203125 497.5726623535156],0.6066998839378357,LP14LJA,0.4136185327498449
2837,86.0,[638.6923217773438 1438.632568359375 1516.3746337890625 2141.89306640625],0.8906735181808472,[328.7962646484375 598.2762451171875 559.6659545898438 669.2109985351562],0.5144010186195374,NL64OCY,0.318936840264144
2838,80.0,[2265.27685546875 1471.5020751953125 2991.6435546875 2090.743896484375],0.9166945815086365,[264.529541015625 444.2228088378906 472.2881164550781 502.1210632324219],0.6087164878845215,LP14LJA,0.2562300764074707
2839,80.0,[2265.210693359375 1471.64013671875 2992.16455078125 2091.446044921875],0.9160588979721069,[264.4575500488281 443.4603576660156 472.3791198730469 502.4328918457031],0.5970873236656189,LP14LJA,0.3003502962056603
2840,80.0,[2266.80859375 1473.25732421875 2993.369873046875 2094.51123046875],0.9205952882766724,[264.46038818359375 444.3177185058594 472.490966796875 502.57391357421875],0.6033971309661865,LP14LJA,0.41224305558839447
2840,86.0,[634.1297607421875 1449.9873046875 1513.206787109375 2140.9296875],0.8966201543807983,[329.76116943359375 598.3699340820312 560.4853515625 665.1429443359375],0.5226960182189941,NL64OGY,0.46551866884017695
2841,80.0,[2270.0849609375 1476.4739990234375 2995.22412109375 2098.03369140625],0.9209478497505188,[262.02325439453125 443.045166015625 468.4156799316406 500.8512268066406],0.582683265209198,LP14LJA,0.513642284956868
2841,86.0,[633.0402221679688 1450.370361328125 1506.9114990234375 2143.87646484375],0.9027147889137268,[326.153564453125 601.2889404296875 560.5509643554688 662.2694091796875],0.6026265025138855,NL64OCX,0.4120521683823234
2842,80.0,[2269.026611328125 1477.3748779296875 2996.18115234375 2101.517578125],0.9241762161254883,[264.0134582519531 445.8762512207031 470.6611633300781 502.65869140625],0.613849937915802,LP14LJA,0.4460061732368979
2843,80.0,[2273.709716796875 1478.4954833984375 2997.52392578125 2105.54248046875],0.9225896000862122,[261.40155029296875 447.80364990234375 468.1900939941406 507.0163879394531],0.6199143528938293,LP14LJA,0.3747791014359006
2844,86.0,[624.9541625976562 1462.3553466796875 1530.268310546875 2142.209716796875],0.909860372543335,[329.88653564453125 604.5457763671875 563.92529296875 670.0183715820312],0.6022087335586548,NL64OGX,0.42580040156073595
2845,80.0,[2268.65380859375 1481.783203125 2997.347900390625 2106.529052734375],0.9262982606887817,[264.5451965332031 447.0412292480469 472.2744140625 507.49871826171875],0.642918050289154,LP14LJA,0.11654916323714057
2845,86.0,[623.741943359375 1464.938232421875 1530.3797607421875 2141.368896484375],0.909318745136261,[333.27410888671875 602.3984985351562 562.94189453125 667.7276611328125],0.5072181820869446,NL64OGX,0.3518633196617605
2846,80.0,[2269.2451171875 1485.07373046875 3002.642822265625 2112.31103515625],0.918774425983429,[267.07928466796875 449.00830078125 475.71966552734375 507.92828369140625],0.60097736120224,LP14LJA,0.4143340287998162
